architecture,target,tier,group,timescale_ms,neuron_idx,probe_type,r2_trained,r2_untrained,delta_r2,selectivity,p_value,r2_null_mean,r2_null_std,block_size,tau_e,pearson_trained,pearson_untrained,diagnosis
lstm,tc_m_T_rank,3,tier3_shape_normalized,1.0,3,ridge,0.6072246789932251,0.6566265940666198,-0.0494019150733947,0.6076054710149765,0.0476190476190476,-0.0003807920217514,0.0002742137757166,51,17,0.7796090841293335,0.8106595277786255,STRUCTURAL
lstm,tc_m_T_rank,3,tier3_shape_normalized,1.0,3,mlp_1,0.7444823384284973,0.6133624315261841,0.1311199069023132,0.6076054710149765,0.0476190476190476,-0.0003807920217514,0.0002742137757166,51,17,0.8669067621231079,0.8027409315109253,NONLINEAR_ENCODING
lstm,tc_m_T_rank,3,tier3_shape_normalized,1.0,3,mlp_2,0.7489212155342102,0.6457666158676147,0.1031545996665954,0.6076054710149765,0.0476190476190476,-0.0003807920217514,0.0002742137757166,51,17,0.873884379863739,0.8262227177619934,NONLINEAR_ENCODING
lstm,tc_m_T_rank,3,tier3_shape_normalized,1.0,4,ridge,0.6699047565460206,0.7046883225440979,-0.0347835659980773,0.6688446766138078,0.0476190476190476,0.0010600799322128,0.0008300008055537,54,18,0.8189353942871094,0.8398492932319641,STRUCTURAL
lstm,tc_m_T_rank,3,tier3_shape_normalized,1.0,4,mlp_1,0.7873381972312927,0.6709809303283691,0.1163572669029235,0.6688446766138078,0.0476190476190476,0.0010600799322128,0.0008300008055537,54,18,0.8903555870056152,0.8345037698745728,NONLINEAR_ENCODING
lstm,tc_m_T_rank,3,tier3_shape_normalized,1.0,4,mlp_2,0.7861796617507935,0.6768165230751038,0.1093631386756897,0.6688446766138078,0.0476190476190476,0.0010600799322128,0.0008300008055537,54,18,0.8951255679130554,0.8384652137756348,NONLINEAR_ENCODING
lstm,tc_h_T_rank,3,tier3_shape_normalized,20.0,0,ridge,0.7307411074638367,0.6459104537963867,0.08483065366745,0.7303349924087524,0.0476190476190476,0.0004061150550842,0.0005151823333156,75,25,0.8551006317138672,0.803911566734314,LINEAR_ENCODING
lstm,tc_h_T_rank,3,tier3_shape_normalized,20.0,0,mlp_1,0.8045440912246704,0.6895006895065308,0.1150434017181396,0.7303349924087524,0.0476190476190476,0.0004061150550842,0.0005151823333156,75,25,0.8989845514297485,0.850771427154541,NONLINEAR_ENCODING
lstm,tc_h_T_rank,3,tier3_shape_normalized,20.0,0,mlp_2,0.7971958518028259,0.6813545227050781,0.1158413290977478,0.7303349924087524,0.0476190476190476,0.0004061150550842,0.0005151823333156,75,25,0.9010502099990844,0.8501397967338562,NONLINEAR_ENCODING
lstm,tc_h_T_rank,3,tier3_shape_normalized,20.0,1,ridge,0.6519814848899841,0.6929145932197571,-0.040933108329773,0.6514306986331939,0.0476190476190476,0.0005507862567901,0.0007993716902375,75,25,0.8078188896179199,0.8327897787094116,STRUCTURAL
lstm,tc_h_T_rank,3,tier3_shape_normalized,20.0,1,mlp_1,0.7727315425872803,0.6727465391159058,0.0999850034713745,0.6514306986331939,0.0476190476190476,0.0005507862567901,0.0007993716902375,75,25,0.8815800547599792,0.8371956944465637,NONLINEAR_ENCODING
lstm,tc_h_T_rank,3,tier3_shape_normalized,20.0,1,mlp_2,0.7696654200553894,0.6797437071800232,0.0899217128753662,0.6514306986331939,0.0476190476190476,0.0005507862567901,0.0007993716902375,75,25,0.8849321603775024,0.8429886698722839,NONLINEAR_ENCODING
